country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
NZL,New Zealand,parliament,2005-09-17,5.3,6,121,Greens,Green Party,Green Party,1.7728531988043528,11,675,572,845,1171
NZL,New Zealand,parliament,2005-09-17,2.12,4,121,MP,Māori Party,Maori Party,,11,675,572,845,114
NZL,New Zealand,parliament,2005-09-17,2.67,3,121,UFNZ,United Future New Zealand,United Future New Zealand,6.1218838942678415,11,675,572,845,1313
NZL,New Zealand,parliament,2005-09-17,1.51,2,121,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,675,572,845,617
NZL,New Zealand,parliament,2005-09-17,1.16,1,121,PP,Progressive Party,Progressive Party,3.019390608135021,11,675,572,845,354
NZL,New Zealand,parliament,2005-09-17,0.62,0,121,no-seat,no seats,no seats,,11,675,572,845,2070
NZL,New Zealand,parliament,2008-11-08,44.93,58,122,NP,National Party,National Party,6.719298312538544,11,660,675,427,997
NZL,New Zealand,parliament,2008-11-08,33.99,43,122,LP,Labour Party,Labour Party,4.483040902210258,11,660,675,427,878
NZL,New Zealand,parliament,2008-11-08,6.72,9,122,Greens,Green Party,Green Party,1.7728531988043528,11,660,675,427,1171
NZL,New Zealand,parliament,2008-11-08,2.39,5,122,MP,Māori Party,Maori Party,,11,660,675,427,114
NZL,New Zealand,parliament,2008-11-08,3.65,5,122,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,660,675,427,617
NZL,New Zealand,parliament,2008-11-08,0.91,1,122,PP,Progressive Party,Progressive Party,3.019390608135021,11,660,675,427,354
NZL,New Zealand,parliament,2008-11-08,0.87,1,122,UFNZ,United Future New Zealand,United Future New Zealand,6.1218838942678415,11,660,675,427,1313
NZL,New Zealand,parliament,2008-11-08,4.07,0,122,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,660,675,427,891
NZL,New Zealand,parliament,2011-11-26,47.31,59,121,NP,National Party,National Party,6.719298312538544,11,776,660,251,997
NZL,New Zealand,parliament,2011-11-26,27.48,34,121,LP,Labour Party,Labour Party,4.483040902210258,11,776,660,251,878
NZL,New Zealand,parliament,2011-11-26,11.06,14,121,Greens,Green Party,Green Party,1.7728531988043528,11,776,660,251,1171
NZL,New Zealand,parliament,2011-11-26,6.59,8,121,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,776,660,251,891
NZL,New Zealand,parliament,2011-11-26,1.43,3,121,MP,Māori Party,Maori Party,,11,776,660,251,114
NZL,New Zealand,parliament,2011-11-26,1.08,1,121,Mana,Mana Party,Mana Party,,11,776,660,251,1972
NZL,New Zealand,parliament,2011-11-26,1.07,1,121,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,776,660,251,617
NZL,New Zealand,parliament,2011-11-26,0.6,1,121,UFNZ,United Future New Zealand,United Future New Zealand,6.1218838942678415,11,776,660,251,1313
NZL,New Zealand,parliament,2011-11-26,2.65,0,121,CP,Conservative Party of New Zealand,Conservatice Party of New Zealand,,11,776,660,251,1973
POL,Poland,parliament,1989-06-18,,173,460,PZPR,Polska Zjednoczone Partia Robotnicza,Polish United Workers' Party,,74,158,,,1077
POL,Poland,parliament,1989-06-18,,161,460,S,Solidarność,Solidarnosc,,74,158,,,108
POL,Poland,parliament,1989-06-18,,76,460,ZSL,Zjednoczone Stronnictwo Ludowe,United People's Party,,74,158,,,822
POL,Poland,parliament,1989-06-18,,27,460,SD,Stronnictwo Demokratyczne,Democratic Party,,74,158,,,1216
POL,Poland,parliament,1989-06-18,,23,460,none,no party affiliation,no party affiliation,,74,158,,,1011
POL,Poland,parliament,1991-10-27,12.31,62,460,UD,Unia Demokratyczna,Democratic Union,4.444444444444445,74,211,158,75,726
POL,Poland,parliament,1991-10-27,12.0,60,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,211,158,75,629
POL,Poland,parliament,1991-10-27,,49,460,ZChN,Zjednoczenie Chrześcijańsko-Narodowe,Christian National Union,,74,211,158,75,1758
POL,Poland,parliament,1991-10-27,8.7,48,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,211,158,75,664
POL,Poland,parliament,1991-10-27,7.5,46,460,KPN,Konfederacja Polski Niepodległej,Confederation for Independent Poland,5.833333333333333,74,211,158,75,548
POL,Poland,parliament,1991-10-27,8.7,44,460,PC,Porozumienie Centrum,Centre Agreement,5.555555555555555,74,211,158,75,369
POL,Poland,parliament,1991-10-27,7.5,37,460,KLD,Kongres Liberalno-Demokratyczny,Liberal Democratic Congress,5.277777777777778,74,211,158,75,1544
POL,Poland,parliament,1991-10-27,5.5,28,460,PL,Porozumenie Ludowe,Peasant Alliance,3.3333333333333335,74,211,158,75,619
POL,Poland,parliament,1991-10-27,5.1,27,460,S,Solidarność,Solidarnosc,,74,211,158,75,108
POL,Poland,parliament,1991-10-27,3.3,16,460,PPPP,Polska Partia Przyjaciól Piwa,Polish Friends of Beer Party,,74,211,158,75,1369
POL,Poland,parliament,1991-10-27,1.2,7,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,211,158,75,900
POL,Poland,parliament,1991-10-27,2.4,5,460,ChD,Chrześcijańska Demokracja,Christian Democracy,,74,211,158,75,334
POL,Poland,parliament,1991-10-27,2.1,4,460,SP,Solidarność Pracy,Labour Solidarity,,74,211,158,75,18
POL,Poland,parliament,1991-10-27,0.2,4,460,PZZ,Polski Związek Zachodni,Polish Western Union,,74,211,158,75,1074
POL,Poland,parliament,1991-10-27,1.1,4,460,PCD,Partia Chrześcijańskich Demokratów,Party of Christian Democrats,,74,211,158,75,696
POL,Poland,parliament,1991-10-27,0.5,3,460,X,Partia X,Party X,,74,211,158,75,181
POL,Poland,parliament,1991-10-27,2.3,3,460,UPR,Unia Polityki Realnej,Real Politics Union,9.736842105263158,74,211,158,75,1549
POL,Poland,parliament,1991-10-27,0.36,2,460,RAS,Ruch Autonomii Śląska,Movement for Silesian Autonomy,,74,211,158,75,1208
POL,Poland,parliament,1991-10-27,1.4,1,460,SD,Stronnictwo Demokratyczne,Democratic Party,,74,211,158,75,1216
POL,Poland,parliament,1991-10-27,0.46,1,460,RDS,Ruch Demokratyczno-Społeczny,Democratic-Social Movement,,74,211,158,75,1676
POL,Poland,parliament,1991-10-27,0.08,1,460,UWOWL,Unia Wielkopolan Okręgu Województwa Leszczyńskiego,Union of Greater Poles in the Voivodeship Leszczynskie,,74,211,158,75,1688
POL,Poland,parliament,1991-10-27,0.17,1,460,JN,Wojewódzki Komitet Wyborczy Jedności Narodowej,Voivodeships Election Committee of the National Unity,,74,211,158,75,1689
POL,Poland,parliament,1991-10-27,0.21,1,460,WiP,Wielkopolsce i Polsce,Greater Poland and Poland,,74,211,158,75,1690
POL,Poland,parliament,1991-10-27,0.11,1,460,S80,Solidarność 80,Solidarity 80,,74,211,158,75,1703
POL,Poland,parliament,1991-10-27,0.12,1,460,P,Prawosławni,Orthodox Christians,,74,211,158,75,1704
POL,Poland,parliament,1991-10-27,0.37,1,460,Piast,"Porozumienie Wyborcze ""Piast""","Popular Agreement ""Piast""",,74,211,158,75,1705
POL,Poland,parliament,1991-10-27,0.24,1,460,ZP,Związek Podhalan,"Association of the Podhalans (so called ""Polish Highlanders"")",,74,211,158,75,1706
POL,Poland,parliament,1991-10-27,0.25,1,460,KKSP,Krakowska Koalicja Solidarni z Prezydentem,Krakow Coalition of Solidarity with the President,,74,211,158,75,1707
POL,Poland,parliament,1991-10-27,0.02,1,460,SKTZ,Sojuszu Kobiet Przeciw Trudnościom Życia,Womens Alliance against Difficulties of the Existence,,74,211,158,75,1708
POL,Poland,parliament,1991-10-27,0.82,0,460,no-seat,no seats,no seats,,74,211,158,75,2053
POL,Poland,parliament,1991-10-27,8.7,,460,WAK,Wyborcza Akcja Katolicka,Catholic Election Action,7.5,74,211,158,75,1018
POL,Poland,parliament,1993-09-19,20.4,171,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,268,211,730,629
POL,Poland,parliament,1993-09-19,15.4,132,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,268,211,730,664
POL,Poland,parliament,1993-09-19,10.6,74,460,UD,Unia Demokratyczna,Democratic Union,4.444444444444445,74,268,211,730,726
POL,Poland,parliament,1993-09-19,7.3,41,460,UP,Unia Pracy,Labour Union,2.034804745724326,74,268,211,730,838
POL,Poland,parliament,1993-09-19,5.8,22,460,KPN,Konfederacja Polski Niepodległej,Confederation for Independent Poland,5.833333333333333,74,268,211,730,548
POL,Poland,parliament,1993-09-19,5.4,16,460,BBWR,Bezpartyjny Blok Wspierania Reform,Non-Party Block for Supporting the Reforms,,74,268,211,730,1019
POL,Poland,parliament,1993-09-19,0.4,3,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,268,211,730,900
POL,Poland,parliament,1993-09-19,0.1,1,460,T-SKNWK,Towarzystwo-Społeczno Kulturalne Niemców Województwa Katowickiego,Germans Association of the Voivodeship Katowickie,,74,268,211,730,328
POL,Poland,parliament,1993-09-19,4.9,0,460,S,Solidarność,Solidarnosc,,74,268,211,730,108
POL,Poland,parliament,1993-09-19,2.4,0,460,PL,Porozumenie Ludowe,Peasant Alliance,3.3333333333333335,74,268,211,730,619
POL,Poland,parliament,1993-09-19,4.0,0,460,KLD,Kongres Liberalno-Demokratyczny,Liberal Democratic Congress,5.277777777777778,74,268,211,730,1544
POL,Poland,parliament,1993-09-19,4.42,0,460,PC,Porozumienie Centrum,Centre Agreement,5.555555555555555,74,268,211,730,369
POL,Poland,parliament,1993-09-19,2.7,0,460,X,Partia X,Party X,,74,268,211,730,181
POL,Poland,parliament,1993-09-19,3.2,0,460,UPR,Unia Polityki Realnej,Real Politics Union,9.736842105263158,74,268,211,730,1549
POL,Poland,parliament,1993-09-19,6.37,0,460,O,"Katolicki Komitet Wyborczy ""Ojczyzna""","Catholic Election Committee ""Homeland""",,74,268,211,730,1709
POL,Poland,parliament,1993-09-19,2.7,0,460,KdR,Koalicja dla Reczpospolitej,Coalition for Republic Poland,,74,268,211,730,1710
POL,Poland,parliament,1993-09-19,2.78,0,460,S,Samoobrona - Leppera,Self Defense - (of) Lepper,,74,268,211,730,1711
POL,Poland,parliament,1997-09-21,33.83,201,460,AWS,Akcja Wyborcza Solidarność Prawicy,Solidarity Electoral Action,7.128588425485711,74,477,268,437,1355
POL,Poland,parliament,1997-09-21,27.13,164,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,477,268,437,629
POL,Poland,parliament,1997-09-21,13.37,60,460,UW-PD,Unia Wolności – Partia Demokratyczna,Freedom Union -- Democratic Party,5.229532107972263,74,477,268,437,1104
POL,Poland,parliament,1997-09-21,7.31,27,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,477,268,437,664
POL,Poland,parliament,1997-09-21,5.56,6,460,ROP,Ruch Odbudowy Polski,Movement for the Reconstruction of Poland,5.7894736842105265,74,477,268,437,148
POL,Poland,parliament,1997-09-21,0.4,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,477,268,437,900
POL,Poland,parliament,1997-09-21,4.74,0,460,UP,Unia Pracy,Labour Union,2.034804745724326,74,477,268,437,838
POL,Poland,parliament,1997-09-21,2.033,0,460,UPR,Unia Prawicy Rzeczypospolitej,Union of the Right of the Republic Poland,,74,477,268,437,264
POL,Poland,parliament,1997-09-21,2.18,0,460,KPEiR,Krajowa Partia Emerytów i Rencistów,National Party of Pensioners and Retired,,74,477,268,437,109
POL,Poland,parliament,1997-09-21,1.63,0,460,KPEiR,Krajowe Porozumienie Emerytów i Rencistów Rzeczypospolitej Polskiej,National Agreement of Pensioners and Retired of the Republic Poland,,74,477,268,437,1275
POL,Poland,parliament,1997-09-21,1.36,0,460,NCD -BdP,Narodowo Chrześcijańsko Demokratyczny - Blok dla Polski,National Christian Democratic - Block for Poland,,74,477,268,437,1712
POL,Poland,parliament,2001-09-23,,200,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,565,477,194,629
POL,Poland,parliament,2001-09-23,12.7,65,460,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,565,477,194,512
POL,Poland,parliament,2001-09-23,10.2,53,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.996959069904528,74,565,477,194,207
POL,Poland,parliament,2001-09-23,9.5,44,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,565,477,194,528
POL,Poland,parliament,2001-09-23,9.0,42,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,565,477,194,664
POL,Poland,parliament,2001-09-23,7.9,38,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.885150068851948,74,565,477,194,987
POL,Poland,parliament,2001-09-23,,16,460,UP,Unia Pracy,Labour Union,2.034804745724326,74,565,477,194,838
POL,Poland,parliament,2001-09-23,0.4,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,565,477,194,900
POL,Poland,parliament,2001-09-23,5.6,0,460,AWS,Akcja Wyborcza Solidarność Prawicy,Solidarity Electoral Action,7.128588425485711,74,565,477,194,1355
POL,Poland,parliament,2001-09-23,3.1,0,460,UW-PD,Unia Wolności – Partia Demokratyczna,Freedom Union -- Democratic Party,5.229532107972263,74,565,477,194,1104
POL,Poland,parliament,2001-09-23,41.04,,460,SLD/UP,Sojusz Lewicy Demokratycznej / Unia Pracy,Democratic Left Alliance / Labor Union,2.829916992745204,74,565,477,194,734
POL,Poland,ep,2004-06-13,24.1,15,54,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,199,565,322,512
POL,Poland,ep,2004-06-13,15.92,10,54,LPR,Liga Polskich Rodzin,League of Polish Families,8.885150068851948,74,199,565,322,987
POL,Poland,ep,2004-06-13,12.67,7,54,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,199,565,322,528
POL,Poland,ep,2004-06-13,10.78,6,54,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.996959069904528,74,199,565,322,207
POL,Poland,ep,2004-06-13,9.35,5,54,SLD/UP,Sojusz Lewicy Demokratycznej / Unia Pracy,Democratic Left Alliance / Labor Union,2.829916992745204,74,199,565,322,734
POL,Poland,ep,2004-06-13,6.34,4,54,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,199,565,322,664
POL,Poland,ep,2004-06-13,7.33,4,54,UW-PD,Unia Wolności – Partia Demokratyczna,Freedom Union -- Democratic Party,5.229532107972263,74,199,565,322,1104
POL,Poland,ep,2004-06-13,5.33,3,54,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3,74,199,565,322,1140
POL,Poland,ep,2004-06-13,1.87,0,54,UPR,Unia Polityki Realnej,Real Politics Union,9.736842105263158,74,199,565,322,1549
POL,Poland,ep,2004-06-13,1.56,0,54,NKWW,Narodowy Komitet Wyborczy Wyborców,National Voters Committee,,74,199,565,322,1678
POL,Poland,ep,2004-06-13,1.45,0,54,IdP,Inicjatywa dla Polski,Initiative for Poland,,74,199,565,322,1680
POL,Poland,parliament,2005-09-25,27.0,155,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,188,565,322,528
POL,Poland,parliament,2005-09-25,24.1,133,460,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,188,565,322,512
POL,Poland,parliament,2005-09-25,11.4,56,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.996959069904528,74,188,565,322,207
POL,Poland,parliament,2005-09-25,11.3,55,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,188,565,322,629
POL,Poland,parliament,2005-09-25,8.0,34,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.885150068851948,74,188,565,322,987
POL,Poland,parliament,2005-09-25,7.0,25,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,188,565,322,664
POL,Poland,parliament,2005-09-25,0.29,2,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,188,565,322,900
POL,Poland,parliament,2005-09-25,3.89,0,460,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3,74,188,565,322,1140
POL,Poland,parliament,2005-09-25,2.45,0,460,UW-PD,Unia Wolności – Partia Demokratyczna,Freedom Union -- Democratic Party,5.229532107972263,74,188,565,322,1104
POL,Poland,parliament,2005-09-25,1.57,0,460,PJKM,Platforma Janusza Korwin-Mikke,Platform of Janusz Korwin-Mikke,,74,188,565,322,1716
POL,Poland,parliament,2005-09-25,1.05,0,460,RP,Ruch Patriotyczny,Patriotic Movement,,74,188,565,322,1715
POL,Poland,parliament,2007-10-19,41.51,209,460,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,560,188,356,512
POL,Poland,parliament,2007-10-19,32.11,166,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,560,188,356,528
POL,Poland,parliament,2007-10-19,,37,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,560,188,356,629
POL,Poland,parliament,2007-10-19,8.91,31,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,560,188,356,664
POL,Poland,parliament,2007-10-19,,10,460,SDPL,Socjaldemokracja Polska,Social Democracy of Poland,3,74,560,188,356,1140
POL,Poland,parliament,2007-10-19,,5,460,none,no party affiliation,no party affiliation,,74,560,188,356,1011
POL,Poland,parliament,2007-10-19,,1,460,UW-PD,Unia Wolności – Partia Demokratyczna,Freedom Union -- Democratic Party,5.229532107972263,74,560,188,356,1104
POL,Poland,parliament,2007-10-19,0.2,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,560,188,356,900
POL,Poland,parliament,2007-10-19,,0,460,UP,Unia Pracy,Labour Union,2.034804745724326,74,560,188,356,838
POL,Poland,parliament,2007-10-19,1.53,0,460,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.996959069904528,74,560,188,356,207
POL,Poland,parliament,2007-10-19,1.3,0,460,LPR,Liga Polskich Rodzin,League of Polish Families,8.885150068851948,74,560,188,356,987
POL,Poland,parliament,2007-10-19,13.15,,460,LiD,Lewica i Demokraci,Left and Democrats,2.6485568598697053,74,560,188,356,180
POL,Poland,ep,2009-06-07,44.43,25,50,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,255,560,164,512
POL,Poland,ep,2009-06-07,27.4,15,50,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,255,560,164,528
POL,Poland,ep,2009-06-07,,6,50,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,255,560,164,629
POL,Poland,ep,2009-06-07,7.01,3,50,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,255,560,164,664
POL,Poland,ep,2009-06-07,,1,50,UP,Unia Pracy,Labour Union,2.034804745724326,74,255,560,164,838
POL,Poland,ep,2009-06-07,1.46,0,50,SRP,Samoobrona Rzeczypospolitej Polskiej,Self-Defense of the Republic Poland,3.996959069904528,74,255,560,164,207
POL,Poland,ep,2009-06-07,1.1,0,50,UPR,Unia Polityki Realnej,Real Politics Union,9.736842105263158,74,255,560,164,1549
POL,Poland,ep,2009-06-07,1.14,0,50,LP,Libertas Polska,Libertas Poland,,74,255,560,164,1671
POL,Poland,ep,2009-06-07,1.95,0,50,PR,Prawica Rzeczypospolitej,Republic Right Party,,74,255,560,164,1283
POL,Poland,ep,2009-06-07,2.44,0,50,PdP-C,Porozumienie dla Przyszłości – CentroLewica,Agreement for the Future -- CenterLeft,,74,255,560,164,1609
POL,Poland,ep,2009-06-07,12.34,,50,SLD/UP,Sojusz Lewicy Demokratycznej / Unia Pracy,Democratic Left Alliance / Labor Union,2.829916992745204,74,255,560,164,734
POL,Poland,parliament,2011-10-09,39.18,207,460,PO,Platforma Obywatelska,Civic Platform,6.235500778733631,74,766,560,164,512
POL,Poland,parliament,2011-10-09,29.89,157,460,PiS,Prawo i Sprawiedliwość,Law and Justice,7.699711305049421,74,766,560,164,528
POL,Poland,parliament,2011-10-09,10.02,40,460,RP, Ruch Palikota,Palikot's Movement,,74,766,560,164,1945
POL,Poland,parliament,2011-10-09,8.36,28,460,PSL,Polskie Stronnictwo Ludowe,Polish Peasants' Party,4.185592852809973,74,766,560,164,664
POL,Poland,parliament,2011-10-09,8.24,27,460,SLD,Sojusz Lewicy Demokratycznej,Democratic Left Alliance,2.829916992745204,74,766,560,164,629
POL,Poland,parliament,2011-10-09,0.19,1,460,MN,Mniejszość niemiecka w Polsce,German minority,,74,766,560,164,900
POL,Poland,parliament,2011-10-09,2.19,0,460,PjN,Polska jest Najważniejsza,Poland is the Most Important,,74,766,560,164,1679
POL,Poland,parliament,2011-10-09,1.06,0,460,PJKM,Platforma Janusza Korwin-Mikke,Platform of Janusz Korwin-Mikke,,74,766,560,164,1716
PRT,Portugal,parliament,1975-04-25,37.87,116,250,PS,Partido Socialista,Socialist Party,4.049239780470643,63,247,,,725
