id,country_id,family_id,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,data_source,description,comment,cmp,euprofiler,ees,morgan,castles_mair,huber_inglehart,ray,benoit_laver,chess,old_countryID,old_partyID
1908,33,14,SL-NSW,State Labor Party (NSW),State Labor Party (NSW),State Labor Party (NSW),,http://en.wikipedia.org/wiki/State_Labor_Party,,State Labor Party operates exclusively in New South Wales and was initially a far-left faction of the Australien Labor Party (ALP).,,,,,,,,,,,,
1911,33,16,SCP,Social Credit Party,Social Credit Party,Social Credit Party,Social Credit Party,http://en.wikipedia.org/wiki/Social_Credit_Party_%28Australia%29,,Also known as Douglas Credit Party.,,,,,,,,,,,,
1912,33,26,UAP,United Australia Party,United Australia Party,United Australia Party,,http://en.wikipedia.org/wiki/United_Australia_Party,,,,,,,,,,,,,,
1913,33,2,FS-NSW,Farmers and Settlers (NSW),Farmers and Settlers (NSW),Farmers and Settlers (NSW),,,,,,,,,,,,,,,,
1914,33,26,CPP-V,Country Progressive Party (Vic),Country Progressive Party (Vic),Country Progressive Party (Vic),,http://en.wikipedia.org/wiki/Country_Progressive_Party,hug-68,,,,,,,,,,,,,
1917,33,28,IPP-V,Independent Protectionist Party (Vic),Independent Protectionist Party (Vic),Independent Protectionist Party (Vic),,,,,,,,,,,,,,,,
1918,33,28,NF-NSW,Nationalist and Farmers (NSW),Nationalist and Farmers (NSW),Nationalist and Farmers (NSW),,,,,,,,,,,,,,,,
1919,33,11,LCL,Liberal and Country League,Liberal and Country League,Liberal and Country League,,http://en.wikipedia.org/wiki/Liberal_and_Country_League,,,,,,,,,,,,,,
1920,33,,SC-V,State Country,State Country,State Country,,,,,,,,,,,,,,,,
1921,33,28,RTP-T,Revenue Tariff Party (Tas),Revenue Tariff Party (Tas),Revenue Tariff Party (Tas),,http://en.wikipedia.org/wiki/Revenue_Tariff_Party_%28Tasmania%29,,,The Party joined the Free Tariff Party soon after the election. We have to find out the exact date of joining. ,,,,,,,,,,,
1922,33,14,COM,Communist,Communist,Communist,,,,,,,,,,,,,,,,
1924,33,,FC-V,Federal Country,Federal Country,Federal Country,,,,,,,,,,,,,,,,
1925,33,26,NAT-WA,Nationalist,Nationalist,Nationalist,,,,,,,,,,,,,,,,
1927,33,6,LD-NSW,Liberal Democratic Party (New South Wales),Liberal Democratic Party (New South Wales),Liberal Democratic Party (New South Wales),,http://en.wikipedia.org/wiki/Liberal_Democrat_Party_%28Australia%29,,,,,,,,,,,,,,
1928,33,26,QC,Queensland Country Party,Queensland Country Party,Queensland Country Party,,,,,,,,,,,,,,,,
1929,33,2,VFU-V,Victorian Farmers' Union,Victorian Farmers' Union,Victorian Farmers' Union,,http://en.wikipedia.org/wiki/Victorian_Farmers_Union,,,,,,,,,,,,,,
1932,33,26,UCP-V,United Country Party (Vic),United Country Party (Vic),United Country Party (Vic) ,,http://en.wikipedia.org/wiki/United_Country_Party_%28Australia%29,,,,,,,,,,,,,,
1933,33,27,CN-QLD,Country-National Party (Qld),Country-National Party (Qld),Country-National Party (Qld),,http://en.wikipedia.org/wiki/Country_Party_of_Australia,hug-68,The United Australia Party (UAP) and a part of the Country Party (CP) (led by Fadden) ran together as the Country-National Party in Queensland. ,,,,,,,,,,,,
1935,33,26,ACP-V,Australian Country Party (Vic),Australian Country Party (Vic),Australian Country Party (Vic),,http://en.wikipedia.org/wiki/Australian_Country_Party,,,,,,,,,,,,,,
1936,33,28,OPA,One Parliament for Australia,One Parliament for Australia,One Parliament for Australia,,http://en.wikipedia.org/wiki/One_Parliament_for_Australia,,,,,,,,,,,,,,
1938,33,6,FTP,Free Trade Party,Free Trade Party,Free Trade Party,,http://en.wikipedia.org/wiki/Anti-Socialist_Party,,Also known as Australian Free Trade and Liberal Association.,,,,,,,,,,,,
1939,33,2,LCP-V,Liberal Country Party (Vic),Liberal Country Party (Vic),Liberal Country Party (Vic),,,,,,,,,,,,,,,,
1940,33,11,NCL-NSW,Australian Labor Party (Non-Communist),Australian Labor Party (Non-Communist),Australian Labor Party (Non-Communist),,http://en.wikipedia.org/wiki/Australian_Labor_Party_%28Non-Communist%29,,,,,,,,,,,,,,
1941,33,12,IUAP-NSW,Independent UAP (NSW),Independent UAP (NSW),Independent UAP (NSW),,,,,,,,,,,,,,,,
1942,55,26,ZRP,Zatlers' Reform Party,Zatlera Reformu partija,Zatlera Reformu partija,,http://en.wikipedia.org/wiki/Zatlers'_Reform_Party,,,,,,,,,,,,,,
1945,74,6,RP,Palikot's Movement, Ruch Palikota, Ruch Palikota,,http://en.wikipedia.org/wiki/Palikot%27s_Movement,pr,Founded by former Citizen's Platform (PO) MP Janusz Palikot and officially registered on 1 June 2011.,,,,,,,,,,,,
1946,60,40,LIPA,Party Lime Tree,Stranka Lipa,Stranka Lipa,,http://en.wikipedia.org/wiki/Lipa_(political_party),,"Founded by former Slovenia National Party (SNS) MPs Sašo Peče, Barbara Žgajner Tavš and Boštjan Zagorac.",,,,,,,,,,,,
1950,39,3,MDN,Hungarian Democratic People's Party,Magyar Demokrata Néppárt,Magyar Demokrata Neppart,,,,,,,,,,,,,,,,
1951,40,11,GV,Grütli Society,Grütliverein --  Grutléen,Grütli Society --  Grutléen,,http://de.wikipedia.org/wiki/Gr%C3%BCtliverein,,"The Grütli Society was originally a Workers Association and merged with the Social Democratic Party in 1901, but kept the status of an autonomous organisation. The formal dissolution was in 1925, when the Grütli Society entirely merged with the Social Democratic Party.",,,,,,,,,,,,
1952,40,28,JR,Youth Radical,Jeunes radicaux,Jeunes radicaux,,,,,,,,,,,,,,,,
1953,40,40,PPN,National Progressive Party,Parti progressiste national,Parti progressiste national,,http://fr.wikipedia.org/wiki/Parti_progressiste_national,,,,,,,,,,,,,,
1954,40,40,UDE,Union de défense économique,Union de défense économique,Union de défense économique,,http://www.hls-dhs-dss.ch/textes/d/D17406.php,,,,,,,,,,,,,,
1955,40,14,KPO,Communist Party Opposition,Kommunistische Partei-Opposition,Kommunistische Partei-Opposition,,http://en.wikipedia.org/wiki/Communist_Party_Opposition_(Switzerland),,,,,,,,,,,,,,
1956,40,40,NF,National Front, Nationale Front - Front national , Nationale Front - Front national ,,http://en.wikipedia.org/wiki/National_Front_(Switzerland),,,,,,,,,,,,,,
1957,40,19,BHB,Young Peasants Movement,Bauernheimatbewegung - Jeunes paysans,Bauernheimatbewegung - Jeunes paysans,,http://de.wikipedia.org/wiki/Bauernheimatbewegung,,,,,,,,,,,,,,
1958,40,28,AVL,General List, Allgemeine Volksliste, Allgemeine Volksliste,,,,,,,,,,,,,,,,
1959,40,40,UN,National Union,Union Nationale,Union Nationale,,http://en.wikipedia.org/wiki/National_Union_(Switzerland),,,,,,,,,,,,,,
1960,40,6,LSP/FB,Liberal Socialist Party,Liberalsozialistische Partei / Freiwirtschaftliche Bewegung --  Parti d'économie franche,Liberalsozialistische Partei / Freiwirtschaftliche Bewegung --  Parti d'économie franche,,http://www.hls-dhs-dss.ch/textes/d/D17392.php,,,,,,,,,,,,,,
1961,40,2,BV,Peasant Union,Bauernvereinigung,Bauernvereinigung,,,,,,,,,,,,,,,,
1962,40,27,B/E/fD/Pl,Peasant Party/ Protestants/ Democrats/ Independents, Bauernpartei/Evangelische/freie Demokraten/Parteilose , Bauernpartei/Evangelische/freie Demokraten/Parteilose ,,,,,,,,,,,,,,,,
1963,40,14,LSP,Socialist Peoples List,Liste socialiste populaire,Liste socialiste populaire,,,,,,,,,,,,,,,,
1964,40,27,EJ,Agreement Jura,Entente jurassienne,Entente jurassienne,,http://fr.wikipedia.org/wiki/Entente_jurassienne,,,,,,,,,,,,,,
1965,40,9,UJ,Unity Jura,Unité jurassienne,Unité jurassienne,,http://hls-dhs-dss.ch/textes/d/D17414.php,,,,,,,,,,,,,,
1966,40,19,FL,Free List,Freie Liste,Freie Liste,,http://de.wikipedia.org/wiki/Gr%C3%BCne_Freie_Liste,,The Green Free List is a party in the canton of Berne and part of the Green Party of Switzerland.,,,,,,,,,,,,
1967,40,12,KHM,Committee Herbert Maeder,Komitee Herbert Maeder,Komitee Herbert Maeder,,http://de.wikipedia.org/wiki/Herbert_M%C3%A4der,,,,,,,,,,,,,,
1968,11,14,DLP,Democratic Labour Party,Democratic Labour Party,Democratic Labour Party,,http://en.wikipedia.org/wiki/Democratic_Labour_Party_%28New_Zealand%29,"Aimer (1985), nyt","John A. Lee, an undersecretary, was expelled from the Labour party on 25 March 1940 (NYT) and formed Democratic Labour party (Aimer 1985, 850).",,,,,,,,,,,,
1970,39,11,DK,Democratic Coalition,Demokratikus Koalíció,Demokratikus Koalíció,,http://en.wikipedia.org/wiki/Democratic_Coalition,pol-hu,The Democratic Coalition (DK) was formed on 22 October 2011 by former PM Gyurcsány. 10 MPs from the Hungarian Socialist Party (MZSP) formed a new party group in parliament.,,,,,,,,,,,,
1971,67,11,VASE,The Left Group,Vasenryhmä,Vasenryhmae,,http://fi.wikipedia.org/wiki/Vasenryhm%C3%A4,edu,,,,,,,,,,,,,
1972,11,17,Mana,Mana Party,Mana Party,Mana Party,,http://en.wikipedia.org/wiki/Mana_Party_%28New_Zealand%29,"ec-nz, nz-parl",MP Harawira left the Māori Party on 23 February 2011 and later formed the Mana Party on 7 May (New Zealand Parliament). It was registred on 24 June (Electoral Commission).,,,,,,,,,,,,
1973,11,26,CP,Conservatice Party of New Zealand,Conservative Party of New Zealand,Conservative Party of New Zealand,,http://en.wikipedia.org/wiki/Conservative_Party_of_New_Zealand,"nzhe, ec-nz",The Conservative Party was announced by Colin Craig on 3 August 2011 (The New Zealand Herald) and registered on 6 October (Electoral Commission).,,,,,,,,,,,,
1974,27,11,PSC-PSOE,Socialists' Party of Catalonia,Partit dels Socialistes de Catalunya,Partit dels Socialistes de Catalunya,,http://en.wikipedia.org/wiki/Socialists%27_Party_of_Catalonia,,,,,,,,,,,,,,
1975,27,16,A,Amaiur,Amaiur,Amaiur,,http://en.wikipedia.org/wiki/Amaiur,,,,,,,,,,,,,,
1976,27,9,EU,United Extremadura,Extremadura Unida,Extremadura Unida,,http://es.wikipedia.org/wiki/Extremadura_Unida,,,,,,,,,,,,,,
1978,27,26,FAC,Asturian Forum,Foro de Ciudadanos,Foro de Ciudadanos,,http://en.wikipedia.org/wiki/Asturian_Forum,,,,,,,,,,,,,,
1979,27,9,GBAI,Yes to the future,Geroa Bai,Geroa Bai,,http://en.wikipedia.org/wiki/Geroa_Bai,,,,,,,,,,,,,,
1987,60,11,LZJPS,Zoran Janković's List – Positive Slovenia,Lista Zorana Jankovića – Pozitivna Slovenija,Lista Zorana Jankovica – Pozitivna Slovenija,,http://en.wikipedia.org/wiki/Positive_Slovenia,,,,,,,,,,,,,,
1988,60,6,LV,Virant List,Lista Virant,Lista Virant,,http://en.wikipedia.org/wiki/Gregor_Virant%27s_Civic_List,,,,,,,,,,,,,,
1989,60,11,TRS,Party for Sustainable Development of Slovenia,Stranka za trajnostni razvoj Slovenije,Stranka za trajnostni razvoj Slovenije,,http://sl.wikipedia.org/wiki/Stranka_za_trajnostni_razvoj_Slovenije,,,,,,,,,,,,,,
1991,40,6,FDP,FDP.The Liberals,FDP.Die Liberalen,FDP.Die Liberalen,,http://en.wikipedia.org/wiki/FDP.The_Liberals,,,,,,,,,,,,,,
1992,40,40,MCG,Geneva Citizens' Movement,Mouvement citoyens genevois,Mouvement citoyens genevois,,http://en.wikipedia.org/wiki/Geneva_Citizens%27_Movement,,,,,,,,,,,,,,
1993,5,11,Kizuna,Kizuna New Party,Shintō Kizuna,Shinto Kizuna,新党きづな,http://en.wikipedia.org/wiki/Kizuna_%28Japanese_political_party%29,kyodo,Launched on 4 January 2012 by former Democratic Party (DPJ) MPs (Kyodo).,,,,,,,,,,,,
1996,40,3,CSP-OW,Christian Social Party Obwalden,Christlichsoziale Partei Obwalden,Christlichsoziale Partei Obwalden,,http://de.wikipedia.org/wiki/Christlichsoziale_Partei_Obwalden,,,,,,,,,,,,,,
2001,26,12,PC,Prime minister,Presidente del Consiglio dei ministri,Presidente del Consiglio dei ministri,,,,Non-partisan prime minister,Included to avoid false matches with election results.,,,,,,,,,,,
2002,23,11,UNPR,National Union for the Progress of Romania,Uniunea Naţională pentru Progresul României,Uniunea Naţionala pentru Progresul Romaniei,,http://en.wikipedia.org/wiki/National_Union_for_the_Progress_of_Romania,ager,,,,,,,,,,,,,
2003,33,11,NL,National Labor,National Labor,National Labor,,http://en.wikipedia.org/wiki/National_Labor_Party,hug-68,,,,,,,,,,,,,
2004,56,26,Thve,Common Wealth Party,Þjóðveldisflokkurinn,Tjodveldisflokkurin,,,"mchale, alth","Splinter group of right-wing Independence Party (Sj) members formed in 1941 (McHale 1983, 520).",,,,,,,,,,,,
2005,56,26,Lve,Republican Party,Lýðveldisflokkurinn,Lydveldisflokkurinn,,,mchale,"Splinter group of right-wing Independence Party (Sj) members formed in 1953 (McHale 1983, 525).",,,,,,,,,,,,
2006,68,11,LEV21,National Socialists - 21st Century Left,Národní socialisté – levice 21. století,Národní socialisté – levice 21. století,,http://en.wikipedia.org/wiki/National_Socialists_%E2%80%93_21st_Century_Left,ctk,,,,,,,,,,,,,
2007,15,26,LiCS-TPP,United Faction of the Liberal and Centre Union and Nation's Resurrection Party,Liberalų ir centro sąjunga ir Tautos prisikėlimo partija,Liberalų ir centro sąjunga ir Tautos prisikėlimo partija,,http://en.wikipedia.org/wiki/Liberal_and_Centre_Union,"elta, ejpr",,,,,,,,,,,,,
2009,8,19,Groen,The Greens,De Groenen,De Groenen,,http://en.wikipedia.org/wiki/De_Groenen,,,,,,,,,,,,,,
2011,29,6,L-P,Liberal-Progressive,Liberal-Progressive,Liberal-Progressive,,http://en.wikipedia.org/wiki/Liberal-Progressive,,,,,,,,,,,,,,
2012,74,26,SP,Solidarity Poland,Solidarna Polska,Solidarna Polska,,http://en.wikipedia.org/wiki/United_Poland,pr,,MPs from the Law and Justice Party (PiS) formed a new political bloc on 7 November 2011. The official launch of the Solidarity Poland Party took place on 24 March 2012.,,,,,,,,,,,
2013,1,6,ZzDS,"Change from the Bottom, Democratic Union of Slovakia","Zmena zdola, Demokratická únia Slovenska","Zmena zdola, Demokratická únia Slovenska",,http://en.wikipedia.org/wiki/List_of_political_parties_in_Slovakia,,,,,,,,,,,,,,
2015,1,14,99%,99 Percent – Civic Voice,99% – občiansky hlas,99% – obciansky hlas,,http://de.wikipedia.org/wiki/99%25_%E2%80%93_ob%C4%8Diansky_hlas,,,,,,,,,,,,,,
2016,1,16,SSS,Free Word Party of Nora Mojsejová,Strana Slobodné Slovo – Nory Mojsejovej,Strana Slobodné Slovo – Nory Mojsejovej,,http://en.wikipedia.org/wiki/Free_Word_Party,,,,,,,,,,,,,,
2019,60,9,SO,Slovenia is Ours,Slovenija je naša,Slovenija je nasa,,http://en.wikipedia.org/wiki/Slovenia_is_ours,,,,,,,,,,,,,,
2022,60,16,GZS,Voice of Slovenian women,Glas žensk Slovenije,Glas zensk Slovenije,,http://sl.wikipedia.org/wiki/Glas_%C5%BEensk_Slovenije,,,,,,,,,,,,,,
2023,1,26,CDS,Conservative Democrats of Slovakia,Konzervatívni demokrati Slovenska,Konzervatívni demokrati Slovenska,,http://en.wikipedia.org/wiki/Conservative_Democrats_of_Slovakia,,,,,,,,,,,,,,
2024,68,28,SN-VA,Mayors and Independents -- Your Option,Starostové a Nezávislí – Vaše Alternativa,Starostove a Nezavisli -- Vase Alternativa,,,,,,,,,,,,,,,,
2025,15,17,Zp,Samogitian Party,Žemaičių partija,Zemaiciu partija,,http://en.wikipedia.org/wiki/Samogitian_Party,,,,,,,,,,,,,,
2026,15,28,Tpp,Party of National Progress,Tautos pažangos partija,Tautos pazangos partija,,http://en.wikipedia.org/wiki/Party_of_National_Progress,,,,,,,,,,,,,,
2027,7,19,GLA,Green and Liberal Alliance,Gréng a Liberal Allianz,Greng a Liberal Allianz,,http://en.wikipedia.org/wiki/Green_and_Liberal_Alliance,ageu,"MEP Jup Weber left Green Group on 10 October 1995 and later formed Green and Liberal Alliance (GLA).
",,,,,,,,,,,,
2028,27,14,PTE-UC,Workers' Party of Spain -- Communist Unity,Partido de los Trabajadores de España-Unidad Comunista,Partido de los Trabajadores de Espana -- Unidad Comunista,,http://en.wikipedia.org/wiki/Workers%27_Party_of_Spain_%E2%80%93_Communist_Unity,,,,,,,,,,,,,,
2029,75,12,none,Indrek Tarand,Indrek Tarand,Indrek Tarand,,http://en.wikipedia.org/wiki/Indrek_Tarand,,,,,,,,,,,,,,
2030,75,12,none,Martin Helme,Martin Helme,Martin Helme,,http://et.wikipedia.org/wiki/Martin_Helme,,,,,,,,,,,,,,
2031,75,12,none,Dimitri Klenski,Dimitri Klenski,Dimitri Klenski,,http://et.wikipedia.org/wiki/Dimitri_Klenski,,,,,,,,,,,,,,
2032,68,27,ULD,Union of Liberal Democrats,Unie liberalnich demokratu,Unie liberalnich demokratu,,,,,,,,,,,,,,,,
2033,68,40,PB,Right Bloc,Pravý Blok,Pravy Blok,,http://cs.wikipedia.org/wiki/Prav%C3%BD_Blok,,,,,,,,,,,,,,
2034,54,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2035,15,27,LTS-LDP,Lithuanian National Union List -- Liberal Democratic Party,Lietuvių tautininkų sąjunga – Liberalų Demokratų Partija,Lietuviu tautininku sąjunga -- Liberalu Demokratu Partija,,,,,,,,,,,,,,,,
2036,15,17,LTMA,Alliance of the Lithuanian National Minorities,Lietuvos tautinių mažumų aljansas,Lietuvos tautiniu mazumu aljansas,,,,,,,,,,,,,,,,
2037,15,28,LUP,Lithuanian Party of Economy,Lietuvos ūkio partijos,Lietuvos ukio partija,,,,,,,,,,,,,,,,
2039,15,28,UTL,"Liaudies sąjunga ""Uz teisingą Lietuvą""","People’s Union ""For Just Lithuania""","People’s Union ""For Just Lithuania""",,,,,,,,,,,,,,,,
2040,23,11,ApR,Alliance for Romania,Alianta pentru Romania,Alianta pentru Romania,,http://www.infopolitic.ro/partide/disparute/alianta-pentru-romania-apr.html,,,,,,,,,,,,,,
2041,23,6,PNL-C,National Liberal Party Campeanu,Partidul National Liberal Campeanu,Partidul National Liberal Campeanu,,http://en.wikipedia.org/wiki/Liberalism_and_radicalism_in_Romania#National_Liberal_Party-C.C3.A2mpeanu,,,,,,,,,,,,,,
2042,68,6,LIDEM,LIDEM,LIDEM,LIDEM,,http://en.wikipedia.org/wiki/LIDEM,ctk,"The party was initiated by Karolína Peake after she and seven other MPs broke away from Public Affairs (VV) on 17 April over disapproval of the party's direction.
","MPs are coded in ParlGov as member of the LIDEM, but until the official registration they are listed as Independents. Party group status has to be reviewed.  ",,,,,,,,,,,
2044,26,6,CDR,Republican Democratic Concentration,Concentrazione Democratica Repubblicana,Concentrazione Democratica Repubblicana,,http://en.wikipedia.org/wiki/Republican_Democratic_Concentration,,,,,,,,,,,,,,
2045,26,26,MUI,Italian Unionist Movement,Movimento Unionista Italiano,Movimento Unionista Italiano,,http://en.wikipedia.org/wiki/Italian_Unionist_Movement,,,,,,,,,,,,,,
2046,26,11,PCS,Social Christian Party,Partito Cristiano Sociale,Partito Cristiano Sociale,,http://en.wikipedia.org/wiki/Social_Christian_Party_%28Italy%29,,,,,,,,,,,,,,
2050,72,19,DA,Alternattiva Demokratika,Democratic Alternative,Democratic Alternative,,http://en.wikipedia.org/wiki/Alternativa_Demokratika,,,,,,,,,,,,,,
2052,64,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2053,74,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2054,67,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2055,59,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2056,27,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2057,33,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2058,21,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2059,26,12,no-seat,no seats,no seats,no seats,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in election result.,,,,,,,,,,,
2060,44,9,All,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,,,http://en.wikipedia.org/wiki/Alliance_Party_of_Northern_Ireland,,,,,,,,,,,,,
2061,44,26,EuCon,Pro-Euro Conservative Party,Pro-Euro Conservative Party,Pro-Euro Conservative Party,,http://en.wikipedia.org/wiki/Pro-Euro_Conservative_Party,reuters,"The party was registered on 10 March 1999 by two MEPs (Brendan Donnelly and John Stevens) that were formerly members of the Conservatives.
",,,,,,,,,,,,
2062,44,9,ED,English Democrats,English Democrats,English Democrats,,http://en.wikipedia.org/wiki/English_Democrats,,,,,,,,,,,,,,
